JobName,JobVersion,PCBID,PCBBarcode,PadID,ShapeType,ShapeID,PosX,PosY,SizeX,SizeY,Rotation,ABSArea,ABSVolume,ABSHeight,PerArea,PerVolume,PerHeight,ShiftX,PerShiftX,ShiftY,PerShiftY,JudgeRes,DefectType,Check,CheckArea,AreaU,AreaL,CheckVol,VolU,VolL,CheckHeight,HeightU,HeightL,CheckOffset,ShiftXU,ShiftXUPercent,ShiftYU,ShiftYUPercent,CheckShape,ShapeDeltaU,CheckStencilHeight,StencilHeight,CheckBridge,BridgeWidth,BridgeLength,BridgeHeight,ComponentID,PackageType,PinNumber,PadGroup,ArrayID,Squeege,SqueegeID,LotNo,ArrayBarcode,LineNo,InspectTimeStamp,ComponentIDAverageHeight,PadArea,ABSShape,LaneNo,AreaResult,VolumeResult,HeightResult,AreaStandard,VolumeStandard,AreaSection
BFB-0025-B3A502757,v202305181423470001900018,26758,,485,Poly,2,58129.0,-36200.0,700.0,200.0,0,140476.0,15769600.0,112.3,102.0%,95.4%,93.5%,28.6,4.1%,5.7,2.8%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,5,1805,20,Front,,,,SMT01,2023-05-23 10:08:21,117.2,0.0,22.5,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,486,Poly,2,55529.0,-36200.0,700.0,200.0,0,118304.0,11438900.0,96.7,85.9%,69.2%,80.6%,27.3,3.9%,0.0,0.0%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,6,1805,20,Front,,,,SMT01,2023-05-23 10:08:21,117.2,0.0,19.3,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,490,Poly,2,55529.0,-36600.0,700.0,200.0,0,126832.0,14239800.0,112.3,92.1%,86.1%,93.6%,21.3,3.0%,-6.2,-3.1%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,10,1805,20,Front,,,,SMT01,2023-05-23 10:08:21,117.2,0.0,22.5,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,491,Poly,2,55529.0,-37000.0,700.0,200.0,0,133518.0,15453700.0,115.7,96.9%,93.5%,96.5%,30.9,4.4%,-7.4,-3.7%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,11,1805,20,Front,,,,SMT01,2023-05-23 10:08:21,117.2,0.0,23.1,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,492,Poly,2,55529.0,-37400.0,700.0,200.0,0,131428.0,15336300.0,116.7,95.4%,92.8%,97.2%,14.7,2.1%,0.8,0.4%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,12,1805,20,Front,,,,SMT01,2023-05-23 10:08:21,117.2,0.0,23.3,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,493,Poly,1,59142.0,-44080.0,350.0,300.0,0,90717.4,9514610.0,104.9,94.2%,82.3%,87.4%,32.8,9.4%,10.6,3.5%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,13,1805,20,Front,,,,SMT01,2023-05-23 10:08:21,117.2,0.0,21.0,1,Good,Good,Good,96285.0,11554200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,494,Poly,1,59742.0,-44080.0,350.0,300.0,0,93105.2,13925600.0,149.6,96.7%,120.5%,124.6%,12.1,3.5%,21.5,7.2%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,14,1805,20,Front,,,,SMT01,2023-05-23 10:08:21,117.2,0.0,29.9,1,Good,Good,Good,96285.0,11554200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,495,Poly,5,57979.0,-43930.0,500.0,800.0,90,385738.0,47278400.0,122.6,98.6%,100.7%,102.1%,15.6,3.1%,3.4,0.4%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,15,1805,20,Front,,,,SMT01,2023-05-23 10:08:21,117.2,0.0,24.5,1,Good,Good,Good,391199.9,46943990.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,497,Poly,2,58129.0,-37400.0,700.0,200.0,0,126920.0,15616400.0,123.0,92.1%,94.5%,102.5%,17.3,2.5%,14.8,7.4%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,17,1805,20,Front,,,,SMT01,2023-05-23 10:08:21,117.2,0.0,24.6,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,498,Poly,2,58129.0,-37000.0,700.0,200.0,0,128206.0,16460900.0,128.4,93.1%,99.6%,107.0%,1.2,0.2%,7.5,3.7%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,18,1805,20,Front,,,,SMT01,2023-05-23 10:08:21,117.2,0.0,25.7,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,499,Poly,2,58129.0,-36600.0,700.0,200.0,0,126090.0,14737400.0,116.9,91.5%,89.1%,97.4%,3.5,0.5%,6.5,3.3%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,19,1805,20,Front,,,,SMT01,2023-05-23 10:08:21,117.2,0.0,23.4,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,502,Poly,5,56479.0,-43930.0,500.0,800.0,90,379741.0,40936900.0,107.8,97.1%,87.2%,89.8%,43.2,8.6%,-5.9,-0.7%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,22,1805,20,Front,,,,SMT01,2023-05-23 10:08:21,117.2,0.0,21.6,1,Good,Good,Good,391199.9,46943990.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,509,Poly,2,76129.0,-36200.0,700.0,200.0,0,128569.0,15305300.0,119.0,93.3%,92.6%,99.2%,25.6,3.7%,11.1,5.6%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,5,1805,21,Front,,,,SMT01,2023-05-23 10:08:21,125.2,0.0,23.8,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,510,Poly,2,73529.0,-36200.0,700.0,200.0,0,122199.0,15269500.0,125.0,88.7%,92.4%,104.1%,8.1,1.2%,17.2,8.6%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,6,1805,21,Front,,,,SMT01,2023-05-23 10:08:21,125.2,0.0,25.0,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,514,Poly,2,73529.0,-36600.0,700.0,200.0,0,132582.0,17490200.0,131.9,96.2%,105.8%,109.9%,21.0,3.0%,10.4,5.2%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,10,1805,21,Front,,,,SMT01,2023-05-23 10:08:21,125.2,0.0,26.4,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,515,Poly,2,73529.0,-37000.0,700.0,200.0,0,134499.0,14880400.0,110.6,97.6%,90.0%,92.2%,14.7,2.1%,15.9,8.0%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,11,1805,21,Front,,,,SMT01,2023-05-23 10:08:21,125.2,0.0,22.1,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,516,Poly,2,73529.0,-37400.0,700.0,200.0,0,139580.0,17556900.0,125.8,101.3%,106.2%,104.8%,22.8,3.3%,5.0,2.5%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,12,1805,21,Front,,,,SMT01,2023-05-23 10:08:21,125.2,0.0,25.2,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,517,Poly,1,77142.0,-44080.0,350.0,300.0,0,90183.2,12202700.0,135.3,93.7%,105.6%,112.8%,39.4,11.3%,15.3,5.1%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,13,1805,21,Front,,,,SMT01,2023-05-23 10:08:21,125.2,0.0,27.1,1,Good,Good,Good,96285.0,11554200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,518,Poly,1,77742.0,-44080.0,350.0,300.0,0,88565.5,11820900.0,133.5,92.0%,102.3%,111.2%,43.6,12.5%,14.7,4.9%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,14,1805,21,Front,,,,SMT01,2023-05-23 10:08:21,125.2,0.0,26.7,1,Good,Good,Good,96285.0,11554200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,519,Poly,5,75979.0,-43930.0,500.0,800.0,90,402240.0,50811200.0,126.3,102.8%,108.2%,105.3%,28.6,5.7%,3.0,0.4%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,15,1805,21,Front,,,,SMT01,2023-05-23 10:08:21,125.2,0.0,25.3,1,Good,Good,Good,391199.9,46943990.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,521,Poly,2,76129.0,-37400.0,700.0,200.0,0,141588.0,16303200.0,115.1,102.8%,98.6%,96.0%,23.7,3.4%,13.2,6.6%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,17,1805,21,Front,,,,SMT01,2023-05-23 10:08:21,125.2,0.0,23.0,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,522,Poly,2,76129.0,-37000.0,700.0,200.0,0,121674.0,16365600.0,134.5,88.3%,99.0%,112.1%,30.1,4.3%,10.4,5.2%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,18,1805,21,Front,,,,SMT01,2023-05-23 10:08:21,125.2,0.0,26.9,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,523,Poly,2,76129.0,-36600.0,700.0,200.0,0,110757.0,11847600.0,107.0,80.4%,71.7%,89.1%,28.9,4.1%,12.8,6.4%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,19,1805,21,Front,,,,SMT01,2023-05-23 10:08:21,125.2,0.0,21.4,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,526,Poly,5,74479.0,-43930.0,500.0,800.0,90,395534.0,54855700.0,138.7,101.1%,116.9%,115.6%,39.2,7.8%,8.7,1.1%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,22,1805,21,Front,,,,SMT01,2023-05-23 10:08:21,125.2,0.0,27.7,1,Good,Good,Good,391199.9,46943990.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,533,Poly,2,94129.0,-36200.0,700.0,200.0,0,138945.0,17751200.0,127.8,100.9%,107.4%,106.5%,21.2,3.0%,11.1,5.6%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,5,1805,22,Front,,,,SMT01,2023-05-23 10:08:21,120.2,0.0,25.6,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,534,Poly,2,91529.0,-36200.0,700.0,200.0,0,133499.0,15667000.0,117.4,96.9%,94.8%,97.8%,41.0,5.9%,12.3,6.2%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,6,1805,22,Front,,,,SMT01,2023-05-23 10:08:21,120.2,0.0,23.5,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,538,Poly,2,91529.0,-36600.0,700.0,200.0,0,116860.0,11642500.0,99.6,84.8%,70.4%,83.0%,14.6,2.1%,8.9,4.4%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,10,1805,22,Front,,,,SMT01,2023-05-23 10:08:21,120.2,0.0,19.9,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,539,Poly,2,91529.0,-37000.0,700.0,200.0,0,132539.0,15091100.0,113.9,96.2%,91.3%,94.9%,34.6,4.9%,11.7,5.9%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,11,1805,22,Front,,,,SMT01,2023-05-23 10:08:21,120.2,0.0,22.8,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,540,Poly,2,91529.0,-37400.0,700.0,200.0,0,130284.0,14315700.0,109.9,94.6%,86.6%,91.6%,19.3,2.8%,13.5,6.8%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,12,1805,22,Front,,,,SMT01,2023-05-23 10:08:21,120.2,0.0,22.0,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,541,Poly,1,95142.0,-44080.0,350.0,300.0,0,81668.0,11325000.0,138.7,84.8%,98.0%,115.6%,13.9,4.0%,18.0,6.0%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,13,1805,22,Front,,,,SMT01,2023-05-23 10:08:21,120.2,0.0,27.7,1,Good,Good,Good,96285.0,11554200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,542,Poly,1,95742.0,-44080.0,350.0,300.0,0,85275.7,9779960.0,114.7,88.6%,84.6%,95.6%,4.1,1.2%,26.1,8.7%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,14,1805,22,Front,,,,SMT01,2023-05-23 10:08:21,120.2,0.0,22.9,1,Good,Good,Good,96285.0,11554200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,543,Poly,5,93979.0,-43930.0,500.0,800.0,90,398974.0,56065000.0,140.5,102.0%,119.4%,117.1%,22.1,4.4%,26.5,3.3%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,15,1805,22,Front,,,,SMT01,2023-05-23 10:08:21,120.2,0.0,28.1,1,Good,Good,Good,391199.9,46943990.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,545,Poly,2,94129.0,-37400.0,700.0,200.0,0,145678.0,16327800.0,112.1,105.7%,98.8%,93.4%,25.0,3.6%,14.5,7.3%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,17,1805,22,Front,,,,SMT01,2023-05-23 10:08:21,120.2,0.0,22.4,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,546,Poly,2,94129.0,-37000.0,700.0,200.0,0,125119.0,14121200.0,112.9,90.8%,85.4%,94.1%,6.0,0.9%,13.8,6.9%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,18,1805,22,Front,,,,SMT01,2023-05-23 10:08:21,120.2,0.0,22.6,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,547,Poly,2,94129.0,-36600.0,700.0,200.0,0,116310.0,14599300.0,125.5,84.4%,88.3%,104.6%,21.7,3.1%,8.4,4.2%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,19,1805,22,Front,,,,SMT01,2023-05-23 10:08:21,120.2,0.0,25.1,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,550,Poly,5,92479.0,-43930.0,500.0,800.0,90,396827.0,51191000.0,129.0,101.4%,109.0%,107.5%,33.4,6.7%,14.2,1.8%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,22,1805,22,Front,,,,SMT01,2023-05-23 10:08:21,120.2,0.0,25.8,1,Good,Good,Good,391199.9,46943990.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,557,Poly,2,112129.0,-36200.0,700.0,200.0,0,124326.0,13131000.0,105.6,90.2%,79.4%,88.0%,11.7,1.7%,16.2,8.1%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,5,1805,23,Front,,,,SMT01,2023-05-23 10:08:21,120.2,0.0,21.1,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,558,Poly,2,109529.0,-36200.0,700.0,200.0,0,121527.0,14126200.0,116.2,88.2%,85.5%,96.9%,23.0,3.3%,21.8,10.9%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,6,1805,23,Front,,,,SMT01,2023-05-23 10:08:21,120.2,0.0,23.2,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,562,Poly,2,109529.0,-36600.0,700.0,200.0,0,117055.0,13357500.0,114.1,85.0%,80.8%,95.1%,27.0,3.9%,18.1,9.1%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,10,1805,23,Front,,,,SMT01,2023-05-23 10:08:21,120.2,0.0,22.8,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,563,Poly,2,109529.0,-37000.0,700.0,200.0,0,136621.0,17298000.0,126.6,99.2%,104.6%,105.5%,18.7,2.7%,17.5,8.7%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,11,1805,23,Front,,,,SMT01,2023-05-23 10:08:21,120.2,0.0,25.3,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,564,Poly,2,109529.0,-37400.0,700.0,200.0,0,139234.0,16682800.0,119.8,101.1%,100.9%,99.8%,13.6,1.9%,22.2,11.1%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,12,1805,23,Front,,,,SMT01,2023-05-23 10:08:21,120.2,0.0,24.0,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,565,Poly,1,113142.0,-44080.0,350.0,300.0,0,70519.8,8217300.0,116.5,73.2%,71.1%,97.1%,4.7,1.3%,6.3,2.1%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,13,1805,23,Front,,,,SMT01,2023-05-23 10:08:21,120.2,0.0,23.3,1,Good,Good,Good,96285.0,11554200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,566,Poly,1,113742.0,-44080.0,350.0,300.0,0,88478.3,11189500.0,126.5,91.9%,96.8%,105.4%,32.7,9.3%,27.0,9.0%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,14,1805,23,Front,,,,SMT01,2023-05-23 10:08:21,120.2,0.0,25.3,1,Good,Good,Good,96285.0,11554200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,567,Poly,5,111979.0,-43930.0,500.0,800.0,90,396097.0,48403700.0,122.2,101.3%,103.1%,101.8%,34.2,6.8%,21.1,2.6%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,15,1805,23,Front,,,,SMT01,2023-05-23 10:08:21,120.2,0.0,24.4,1,Good,Good,Good,391199.9,46943990.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,569,Poly,2,112129.0,-37400.0,700.0,200.0,0,128977.0,16042300.0,124.4,93.6%,97.0%,103.7%,17.9,2.6%,20.3,10.2%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,17,1805,23,Front,,,,SMT01,2023-05-23 10:08:21,120.2,0.0,24.9,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,570,Poly,2,112129.0,-37000.0,700.0,200.0,0,115963.0,13261600.0,114.4,84.2%,80.2%,95.3%,8.3,1.2%,20.4,10.2%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,18,1805,23,Front,,,,SMT01,2023-05-23 10:08:21,120.2,0.0,22.9,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,571,Poly,2,112129.0,-36600.0,700.0,200.0,0,120631.0,14398600.0,119.4,87.6%,87.1%,99.5%,9.4,1.3%,19.5,9.8%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,19,1805,23,Front,,,,SMT01,2023-05-23 10:08:21,120.2,0.0,23.9,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,574,Poly,5,110479.0,-43930.0,500.0,800.0,90,393256.0,53888500.0,137.0,100.5%,114.8%,114.2%,25.7,5.1%,23.7,3.0%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,22,1805,23,Front,,,,SMT01,2023-05-23 10:08:21,120.2,0.0,27.4,1,Good,Good,Good,391199.9,46943990.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,581,Poly,2,130129.0,-36200.0,700.0,200.0,0,127996.0,16788900.0,131.2,92.9%,101.6%,109.3%,32.8,4.7%,16.9,8.5%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,5,1805,24,Front,,,,SMT01,2023-05-23 10:08:21,117.6,0.0,26.2,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,582,Poly,2,127529.0,-36200.0,700.0,200.0,0,119054.0,13542300.0,113.8,86.4%,81.9%,94.8%,41.7,6.0%,19.0,9.5%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,6,1805,24,Front,,,,SMT01,2023-05-23 10:08:21,117.6,0.0,22.8,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,586,Poly,2,127529.0,-36600.0,700.0,200.0,0,114740.0,13305200.0,116.0,83.3%,80.5%,96.6%,14.9,2.1%,19.5,9.8%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,10,1805,24,Front,,,,SMT01,2023-05-23 10:08:21,117.6,0.0,23.2,1,Good,Good,Good,137760.0,16531200.0,0.0
BFB-0025-B3A502757,v202305181423470001900018,26758,,587,Poly,2,127529.0,-37000.0,700.0,200.0,0,114817.0,13073900.0,113.9,83.3%,79.1%,94.9%,30.1,4.3%,22.3,11.1%,Good,,True,True,250.0%,25.0%,True,200.0%,25.0%,True,200.0%,50.0%,True,,25.0,,25.0,False,150.0,False,120.0,True,50.0,300.0,50.0,1,1,11,1805,24,Front,,,,SMT01,2023-05-23 10:08:21,117.6,0.0,22.8,1,Good,Good,Good,137760.0,16531200.0,0.0
